IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_recovered_initialization,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_mode,aorta_level_set_iterations_used,aorta_level_set_stop_reason,aorta_level_set_checkpoint_count,aorta_level_set_rolled_back,aorta_level_set_mask_change_fraction,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_level_set_leak_suspected,aorta_level_set_localization_suspected,aorta_level_set_leak_signal_count,aorta_level_set_trigger_iteration,aorta_level_set_trigger_volume_fraction,aorta_level_set_trigger_relative_growth,aorta_level_set_trigger_mask_change_fraction,aorta_level_set_trigger_circle_fill_q25,aorta_level_set_trigger_circle_area_ratio_p90,aorta_level_set_correction_applied,aorta_level_set_correction_method,aorta_level_set_refinement_applied,aorta_level_set_refinement_accepted,aorta_level_set_refinement_iterations,aorta_level_set_refinement_balloon,aorta_level_set_refinement_smoothing,aorta_level_set_refinement_transition_mode,aorta_level_set_refinement_anomaly_margin_slices,aorta_level_set_refinement_volume_loss_fraction,aorta_level_set_slice_area_jump_p95_before,aorta_level_set_slice_area_jump_p95_after,aorta_level_set_refinement_rejection_reason,aorta_level_set_controller_state,aorta_level_set_profile_used,aorta_level_set_rollback_iteration,aorta_level_set_circle_confidence_signal_count,aorta_level_set_alternative_attempted,aorta_level_set_alternative_accepted,aorta_level_set_conservative_attempted,aorta_level_set_conservative_accepted,aorta_level_set_permissive_attempted,aorta_level_set_permissive_accepted,aorta_level_set_nominal_volume_fraction,aorta_level_set_nominal_circle_fill_q25,aorta_level_set_nominal_circle_area_ratio_p90,aorta_level_set_final_volume_fraction,aorta_level_set_decision_reason,aorta_neck_pruning_method,aorta_neck_pruning_attempted,aorta_neck_pruning_accepted,aorta_neck_pruning_anomalous_slice_count,aorta_neck_pruning_removed_voxels,aorta_neck_pruning_volume_loss_fraction,aorta_neck_pruning_area_ratio_before,aorta_neck_pruning_area_ratio_after,aorta_neck_pruning_fill_q25_before,aorta_neck_pruning_fill_q25_after,aorta_neck_pruning_slice_area_jump_p95_before,aorta_neck_pruning_slice_area_jump_p95_after,aorta_neck_pruning_rejection_reason,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_ostia_method,aorta_miss_count,aorta_interpolate_missed_circles
836,0.7369545596876094,0.3899459301475961,0.7369545596876094,0.3470086295400132,27103,7027,27103,region_growing,,,,,normal,,-498.0,843.25,percentile,10.75,11412935,10787041,275,18022400,120,120,0,155,274,0.4363636363636363,18.0,26.5,21.9534737022237,22.428571428571427,2.128789863952222,18.5,24.3375,11.4609375,16.873046875,13.978188333837748,14.280691964285714,1.3554404211883289,11.779296875,15.496142578125,14.280691964285714,,14.0078125,15.28125,4.138671875,0.951540798611111,0.4192394337894288,0.05,0.0,no,214871,130,1652.8538461538462,0.0119224409623579,adaptive,31,nominal_complete,4,no,0.0401907198511454,0.9016104979510456,1.7127815526546937,no,no,0,31,0.0119224409623579,0.0408449953739361,0.0401907198511454,0.9016104979510456,1.7127815526546937,no,none,no,no,,,,,,,0.0925330470283318,0.0925330470283318,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0119224409623579,0.9016104979510456,1.7127815526546937,0.0119224409623579,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,1.029961908617559,0.5,"(100, 137, 172)","(126, 105, 209)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
603,0.4326110108891738,0.1841224431411815,0.4326110108891738,0.2484885677479923,15048,3994,15048,region_growing,,,,,normal,,-465.25,865.25,percentile,10.75,8771501,8444379,206,13500416,68,68,0,138,205,0.3300970873786408,18.0,27.0,20.847363339275105,20.366666666666667,1.628010299650334,19.45,23.0,11.4609375,17.19140625,13.27390712617907,12.967838541666666,1.0365846829804863,12.3841796875,14.64453125,12.967838541666666,,13.37109375,13.37109375,5.09375,1.750976562499999,0.4002311508596652,0.0147058823529411,0.0,no,218765,78,2804.6794871794878,0.016204315481834,adaptive,31,conservative_accepted,4,yes,0.1890516576715497,0.9097604982663412,3.015979068355661,yes,no,1,31,0.0190610422671419,0.1703133029838596,0.145866601393276,0.9097604982663412,3.823552514090766,yes,conservative+circle_seeded_neck_pruning,no,no,,,,,,,0.0769921916123383,0.0750232517329121,not_attempted,oversegmented,conservative,21.0,3,yes,yes,yes,yes,no,no,0.0190610422671419,0.9097604982663412,3.823552514090766,0.016204315481834,neck_pruning_accepted,circle_seeded_neck_pruning,yes,yes,9,1284,0.0058350640084708,3.0543802617255373,3.015979068355661,0.9097604982663412,0.9097604982663412,0.0750232517329121,0.0750232517329121,accepted,yes,found but incorrect,yes,yes,,,no,no,no,no,0.63671875,26.417754173958524,"(84, 170, 172)","(102, 142, 130)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
676,0.49860810392824,0.2094615306018187,0.49860810392824,0.2891465733264212,8585,2295,8585,region_growing,,,,,normal,,-231.0,931.25,percentile,10.75,13017535,12879680,275,18022400,144,144,0,131,274,0.5236363636363637,18.0,29.0,22.449033528200196,22.2,2.477362885641461,19.5,27.0,13.2890625,21.41015625,16.57370053449155,16.38984375,1.8289905679149847,14.396484375,19.93359375,16.38984375,,14.765625,20.302734375,4.4296875,1.107421875,0.4928998094495705,0.0208333333333333,0.0,no,255290,154,1657.7272727272727,0.0141651500355113,adaptive,31,nominal_complete,4,no,0.0240718042300899,0.9374720483005368,1.491855916138796,no,no,0,31,0.0141651500355113,0.0240888942375193,0.0240718042300899,0.9374720483005368,1.491855916138796,no,none,no,no,,,,,,,0.0377296484929448,0.0377296484929448,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0141651500355113,0.9374720483005368,1.491855916138796,0.0141651500355113,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
44,0.4135694126567348,0.3195201909567477,0.4135694126567348,0.0940492216999871,98407,22162,98407,region_growing,,,,,normal,,-533.0,1030.25,percentile,10.75,8264878,7962658,206,13500416,94,94,0,112,205,0.4563106796116505,18.0,29.0,21.696012940959747,21.83333333333333,2.199164944553029,19.0,24.2125,10.6171875,17.10546875,12.797257633144229,12.878255208333332,1.2971636977637004,11.20703125,14.281591796875,12.878255208333332,,12.38671875,13.78759765625,6.48828125,1.454947916666666,0.4294234111581863,0.0531914893617021,0.0,no,378812,104,3642.423076923077,0.028059283506523,adaptive,31,conservative_rejected,4,no,0.4922981905149871,0.9211336158321732,4.6822676759357975,yes,no,1,31,0.0281780205884026,0.9684308023471214,0.4922981905149871,0.9211336158321732,4.699750008783179,yes,conservative+circle_seeded_neck_pruning,no,no,,,,,,,0.0942716016998382,0.0942716016998382,not_attempted,oversegmented,nominal,26.0,3,yes,no,yes,no,no,no,0.0281780205884026,0.9211336158321732,4.699750008783179,0.028059283506523,neck_pruning_accepted,circle_seeded_neck_pruning,yes,yes,41,1603,0.0042138191185941,4.699750008783179,4.6822676759357975,0.9211336158321732,0.9211336158321732,0.0942716016998382,0.0942716016998382,accepted,yes,both tolerable,yes,no,,,no,yes,no,no,1.76953125,0.58984375,"(98, 129, 152)","(108, 90, 175)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
129,0.7141162889988772,0.3622489765267314,0.7141162889988772,0.3518673124721458,29902,7944,29902,region_growing,,,,,normal,,-220.5,930.25,percentile,10.75,11719320,11553556,275,18022400,125,125,0,150,274,0.4545454545454545,18.5,26.33333333333333,22.665716572316576,23.166666666666668,2.1165508725313105,19.4,25.0,13.802734375,19.647135416666664,16.910749473876816,17.284505208333336,1.5791453775526574,14.47421875,18.65234375,17.284505208333336,,14.17578125,17.227982954545453,1.77197265625,0.92142578125,0.4302724721400029,0.0,0.0,no,217568,134,1623.641791044776,0.0120720880681818,adaptive,31,nominal_complete,4,no,0.0059973804545141,0.915486077186126,1.447620823326582,no,no,0,31,0.0120720880681818,0.0057831793155415,0.0059973804545141,0.915486077186126,1.447620823326582,no,none,no,no,,,,,,,0.1377918959784914,0.1377918959784914,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0120720880681818,0.915486077186126,1.447620823326582,0.0120720880681818,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,yes,1.4921875,0.0,"(95, 157, 164)","(108, 117, 200)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
518,0.7037697704840052,0.4012055793088946,0.7037697704840052,0.3025641911751106,28447,6527,28447,region_growing,,,,,normal,,-259.5,573.5,percentile,10.75,11125682,10907777,243,15925248,93,93,0,150,242,0.382716049382716,18.5,24.666666666666668,21.58735434219305,21.77777777777778,1.1954606910685706,20.0,22.9,12.791015625,17.0546875,14.925631713156916,15.057291666666668,0.8265489934341288,13.828125,15.833203125,15.057291666666668,,15.2109375,16.29743303571429,2.419921875,1.0361490885416669,0.4843193403291839,0.0,0.0,no,163867,103,1590.9417475728155,0.0102897612646283,adaptive,31,nominal_complete,4,no,0.0248020110068457,0.9381067961165048,1.464288719899814,no,no,0,31,0.0102897612646283,0.0250400340289245,0.0248020110068457,0.9381067961165048,1.464288719899814,no,none,no,no,,,,,,,0.0877042319997808,0.0877042319997808,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0102897612646283,0.9381067961165048,1.464288719899814,0.0102897612646283,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.0982191061341653,"(108, 161, 161)","(124, 125, 193)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
793,0.7189538676607642,0.3952851160626583,0.7189538676607642,0.3236687515981059,19414,4421,19414,region_growing,,,,,normal,,-402.75,708.0,percentile,10.75,9597053,9422535,206,13500416,58,58,0,148,205,0.2815533980582524,18.5,27.0,22.925,22.0,2.4552825907973306,20.14,26.1,12.57421875,18.3515625,15.5818359375,14.953125,1.6688248859325605,13.68890625,17.739843750000002,14.953125,,14.2734375,17.162109375,1.359375,1.01953125,0.407805074554951,0.0,0.0,no,138895,68,2042.5735294117649,0.0102882014894948,adaptive,31,nominal_complete,4,no,0.0272495645539737,0.925949704436825,1.6928923774175129,no,no,0,31,0.0102882014894948,0.0273678760309183,0.0272495645539737,0.925949704436825,1.6928923774175129,no,none,no,no,,,,,,,0.0726969953487525,0.0726969953487525,not_attempted,adequate,nominal,,1,no,no,no,no,no,no,0.0102882014894948,0.925949704436825,1.6928923774175129,0.0102882014894948,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,0.5,2.7741306352170945,"(97, 149, 141)","(109, 116, 181)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
550,0.5425920133458451,0.257200531731574,0.5425920133458451,0.285391481614271,11329,2867,11329,region_growing,,,,,normal,,-442.0,854.25,percentile,10.75,12948257,12769654,275,18022400,98,98,0,177,274,0.3563636363636364,18.0,23.272727272727277,20.6759566114158,20.904545454545456,1.2116753485621452,19.23333333333333,22.176666666666662,12.515625,16.181818181818183,14.376251081375043,14.535191761363636,0.8424930157971164,13.373177083333331,15.419713541666669,14.535191761363636,,12.515625,13.90625,3.12890625,0.7600045787545804,0.4565520370236008,0.0408163265306122,0.0,no,143168,108,1325.6296296296296,0.0079438920454545,adaptive,31,permissive_rejected,4,no,0.0123232675859661,0.9033834147782938,1.1248791488355463,no,no,0,31,0.0079438920454545,0.0116664429008529,0.0123232675859661,0.9033834147782938,1.1248791488355463,no,permissive,no,no,,,,,,,0.0613268608414238,0.0613268608414238,not_attempted,undersegmented,nominal,26.0,0,yes,no,no,no,yes,no,0.0079438920454545,0.9033834147782938,1.1248791488355463,0.0079438920454545,insufficient_fill_gain,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496235,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
631,0.7281377825618945,0.3878343556055602,0.7281377825618945,0.3403034269563343,24462,5565,24462,region_growing,,,,,normal,,-169.5,666.5,percentile,10.75,10861127,10647369,275,18022400,133,133,0,142,274,0.4836363636363636,18.0,29.0,24.855724538619278,26.0,3.049228446420897,19.1,27.73333333333333,12.65625,20.390625,17.476681316216677,18.28125,2.1439887513896934,13.4296875,19.5,18.28125,,12.65625,19.303977272727277,2.4609375,1.40625,0.4498842518131618,0.0150375939849624,0.0,no,345968,143,2419.3566433566434,0.0191965553977272,adaptive,31,nominal_complete,4,no,0.0372688938407336,0.9750415973377704,1.9303441222611184,no,no,0,31,0.0191965553977272,0.0385219205427229,0.0372688938407336,0.9750415973377704,1.9303441222611184,no,none,no,no,,,,,,,0.0713220129245153,0.0713220129245153,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0191965553977272,0.9750415973377704,1.9303441222611184,0.0191965553977272,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.113000238656758,"(94, 132, 152)","(124, 93, 196)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
330,0.6411528409640886,0.3852785593697242,0.6411528409640886,0.2558742815943644,49388,11165,49388,region_growing,,,,,normal,,-490.25,706.75,percentile,10.75,10843768,10455420,275,18022400,178,178,0,97,274,0.6472727272727272,18.0,29.5,21.24043768341521,21.30952380952381,1.883465038171372,19.0,23.0,11.4609375,18.783203125,13.524184931237029,13.568173363095235,1.1992375047731785,12.09765625,14.64453125,13.568173363095235,,12.734375,13.37109375,7.00390625,2.546875,0.3966918083051126,0.0337078651685393,0.0,no,494443,188,2630.0159574468084,0.0274349143288352,adaptive,31,localization_suspected,4,no,0.086372081457386,0.8718938660246373,3.2438482154416,no,yes,0,31,0.0274349143288352,0.0936294546484057,0.086372081457386,0.8718938660246373,3.2438482154416,no,none,no,no,,,,,,,0.0695089608324902,0.0695089608324902,not_attempted,localization_suspected,nominal,,4,no,no,no,no,no,no,0.0274349143288352,0.8718938660246373,3.2438482154416,0.0274349143288352,localization_suspected,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.739843048383334,"(105, 141, 194)","(120, 114, 221)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
90,0.6844110693922959,0.3555630592605098,0.6844110693922959,0.328848010131786,33602,9076,33602,region_growing,,,,,normal,,-205.5,719.0,percentile,10.75,11774441,11533815,275,18022400,131,131,0,144,274,0.4763636363636364,18.0,27.8,24.974195058546204,26.22222222222222,2.777026854216935,20.0,27.22222222222222,11.8828125,18.35234375,16.486870956618393,17.31076388888889,1.8332716342291484,13.203125,17.97092013888889,17.31076388888889,,11.8828125,17.82421875,1.8154296875,0.924218749999998,0.4856769496695461,0.0229007633587786,0.0,no,292453,141,2074.1347517730496,0.0162271950461647,adaptive,31,nominal_complete,4,no,0.0107254463522541,0.9597609566774414,1.4809005099578345,no,no,0,31,0.0162271950461647,0.0106402095557997,0.0107254463522541,0.9597609566774414,1.4809005099578345,no,none,no,no,,,,,,,0.0716148303173619,0.0716148303173619,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0162271950461647,0.9597609566774414,1.4809005099578345,0.0162271950461647,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,0.66015625,0.8281342128025279,"(88, 157, 157)","(112, 119, 186)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
608,0.3697140555779299,0.1540043601661799,0.3697140555779299,0.21570969541175,10152,2184,10152,region_growing,,,,,normal,,-172.25,749.5,percentile,10.75,8606932,8527948,206,13500416,203,203,0,3,205,0.9854368932038836,18.0,29.0,21.797541743970317,21.5,2.6792372220078238,18.5,25.16,11.4609375,18.46484375,13.8789035322936,13.689453125,1.7059205749502937,11.779296875,16.01984375,13.689453125,,11.4609375,16.130208333333332,5.73046875,2.546875,0.3942328550694832,0.0985221674876847,0.0,no,890910,158,5638.670886075949,0.0659912998236498,adaptive,31,localization_suspected,4,no,0.1445653613180213,0.0,8.33807048718502,no,yes,0,31,0.0659912998236498,0.1683023677888398,0.1445653613180213,0.0,8.33807048718502,no,none,no,no,,,,,,,0.0638493366513036,0.0638493366513036,not_attempted,localization_suspected,nominal,,5,no,no,no,no,no,no,0.0659912998236498,0.0,8.33807048718502,0.0659912998236498,localization_suspected,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,4.885194731377303,"(75, 97, 47)","(116, 30, 127)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
887,0.5486754428733951,0.2478541344564696,0.5486754428733951,0.3008213084169255,16529,4819,16529,region_growing,,,,,normal,,-492.25,798.0,percentile,10.75,11722762,11410563,275,18022400,114,114,0,161,274,0.4145454545454545,18.0,25.125,22.18709906078327,22.672727272727272,2.078622689193759,19.25,24.53888888888889,14.203125,19.8251953125,17.5070078526493,17.890198863636364,1.6401632156919508,15.189453125,19.36271701388889,17.890198863636364,,14.203125,18.373883928571427,1.97265625,0.7890625,0.4084792890109258,0.0175438596491228,0.0,no,218405,124,1761.3306451612902,0.0121185302734375,adaptive,31,nominal_complete,4,no,0.0422523607036109,0.9226290270759704,1.6521874642369656,no,no,0,31,0.0121185302734375,0.0434522956380488,0.0422523607036109,0.9226290270759704,1.6521874642369656,no,none,no,no,,,,,,,0.0560901182650411,0.0560901182650411,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0121185302734375,0.9226290270759704,1.6521874642369656,0.0121185302734375,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,0.7890625,0.5,"(106, 164, 190)","(127, 128, 208)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
175,0.4573893289126297,0.2927811842767854,0.4573893289126297,0.1646081446358442,41266,9877,41266,region_growing,,,,,normal,,-473.0,868.0,percentile,10.75,10329130,10032920,231,15138816,105,105,0,126,230,0.4545454545454545,18.0,27.2,22.38584957370672,23.5,2.937019119896801,18.0,25.81111111111111,11.4609375,17.318749999999998,14.253490158258574,14.962890625,1.8700551427467915,11.4609375,16.434418402777776,14.962890625,,11.4609375,16.62543402777778,5.09375,1.2734375,0.4023179580434389,0.1523809523809524,0.0,no,276856,115,2407.4434782608696,0.018287823829816,adaptive,31,conservative_accepted,4,yes,0.0471888777807346,0.9360865290068828,2.8555389447735617,yes,no,1,31,0.0192394174022592,0.0974122859898722,0.0893033664671316,0.936318407960199,3.232692110340904,yes,conservative+circle_seeded_neck_pruning,no,no,,,,,,,0.0469494614154086,0.0463519847819363,not_attempted,oversegmented,conservative,26.0,3,yes,yes,yes,yes,no,no,0.0192394174022592,0.936318407960199,3.232692110340904,0.018287823829816,neck_pruning_accepted,circle_seeded_neck_pruning,yes,yes,5,762,0.0027447787967638,2.884670263745806,2.8555389447735617,0.9360865290068828,0.9360865290068828,0.0481822270656473,0.0463519847819363,accepted,yes,both tolerable,yes,no,,,no,yes,no,no,1.2734375,0.8095744354916121,"(97, 196, 168)","(130, 161, 191)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
760,0.7192718351871986,0.3893925043972399,0.7192718351871986,0.3298793307899587,36489,9093,36489,region_growing,,,,,normal,,-239.5,781.75,percentile,10.75,11245624,10420100,275,18022400,116,116,0,159,274,0.4218181818181818,18.0,28.0,21.79140076877146,22.33333333333333,1.8149391222596036,19.5,23.477777777777774,11.8125,18.375,14.30060675450627,14.65625,1.191053798982865,12.796875,15.407291666666666,14.65625,,17.0625,14.25,4.921875,1.4734375000000008,0.4266492671630054,0.0258620689655172,0.0,no,302045,126,2397.18253968254,0.0167594216086647,adaptive,31,conservative_accepted,4,yes,0.1980027220700851,0.9181760190034376,2.984155182973038,yes,no,1,31,0.0217261851917613,0.1233364030444649,0.1100264040898249,0.9220447149317442,4.096250347827656,yes,conservative+circle_seeded_neck_pruning,no,no,,,,,,,0.0776434402761644,0.0847515786965328,not_attempted,oversegmented,conservative,16.0,1,yes,yes,yes,yes,no,no,0.0217261851917613,0.9220447149317442,4.096250347827656,0.0167594216086647,neck_pruning_accepted,circle_seeded_neck_pruning,yes,yes,13,2361,0.0077560889075773,3.049010822282985,2.984155182973038,0.9181760190034376,0.9181760190034376,0.0847515786965328,0.0847515786965328,accepted,yes,both tolerable,yes,no,,,no,yes,no,no,0.65625,0.8250236739027553,"(88, 163, 195)","(106, 126, 225)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
696,0.6271896612650816,0.3153705583756345,0.6271896612650816,0.3118191028894471,19535,4542,19535,region_growing,,,,,normal,,-611.25,813.75,percentile,10.75,9478310,9041502,223,14614528,64,64,0,159,222,0.2869955156950672,18.0,24.142857142857142,22.12038126803752,21.89444444444445,1.2966243971352007,20.9125,23.76944444444445,11.4609375,15.372209821428571,14.084461510508264,13.940603298611112,0.8255850653634285,13.315380859375,15.134450954861112,13.940603298611112,,13.689453125,15.0265625,2.546875,0.8754882812499997,0.4304594207026391,0.015625,0.0,no,120746,74,1631.7027027027027,0.0082620526643077,adaptive,31,nominal_complete,4,no,0.0102232560449657,0.9172359675875386,1.3142092717808609,no,no,0,31,0.0082620526643077,0.0093709508881922,0.0102232560449657,0.9172359675875386,1.3142092717808609,no,none,no,no,,,,,,,0.0823253745425375,0.0823253745425375,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0082620526643077,0.9172359675875386,1.3142092717808609,0.0082620526643077,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.739843048383334,"(99, 137, 163)","(122, 103, 195)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
194,0.7813224967692715,0.4213738878543347,0.7813224967692715,0.3599486089149367,34322,8759,34322,region_growing,,,,,normal,,-489.5,1037.0,percentile,10.75,13196731,12768830,275,18022400,118,118,0,157,274,0.4290909090909091,18.0,30.0,24.564511030400865,26.0,3.185810335244395,19.5,27.68095238095238,11.4609375,19.1015625,15.640684757638049,16.5546875,2.0284651743938924,12.416015625,17.624981398809524,16.5546875,,14.0078125,17.318749999999998,4.775390625,1.8210156249999991,0.4151008218915105,0.0338983050847457,0.0169491525423728,no,300422,128,2347.046875,0.0166693670099431,adaptive,31,nominal_complete,4,no,0.0329194282520162,0.969863127175753,2.026067605263553,no,no,0,31,0.0166693670099431,0.0331306656395724,0.0329194282520162,0.969863127175753,2.026067605263553,no,none,no,no,,,,,,,0.0675592911175349,0.0675592911175349,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.0166693670099431,0.969863127175753,2.026067605263553,0.0166693670099431,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.967649121771016,"(89, 155, 168)","(121, 121, 210)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
305,0.6860182594610514,0.3818687969014766,0.6860182594610514,0.3041494625595748,28148,6868,28148,region_growing,,,,,normal,,-141.75,820.5,percentile,10.75,10751169,10528047,267,17498112,104,104,0,163,266,0.3895131086142322,18.0,23.5,21.058775946275947,21.5,1.5362351587759202,19.0,23.0,13.921875,18.17578125,16.2876470209478,16.62890625,1.1881818806157507,14.6953125,17.7890625,16.62890625,,13.921875,16.794642857142858,2.70703125,1.1953124999999998,0.4614147104231239,0.0384615384615384,0.0,no,159768,112,1426.5,0.009130585059691,adaptive,31,nominal_complete,4,no,0.0275173665435884,0.9052461397213972,1.473856995737008,no,no,0,31,0.009130585059691,0.0280088794517903,0.0275173665435884,0.9052461397213972,1.473856995737008,no,none,no,no,,,,,,,0.1742385131646876,0.1742385131646876,not_attempted,adequate,nominal,,0,no,no,no,no,no,no,0.009130585059691,0.9052461397213972,1.473856995737008,0.009130585059691,nominal_complete,circle_seeded_neck_pruning,no,no,0,0,0.0,,,,,,,controller_state_not_oversegmented,yes,both tolerable,yes,no,,,no,yes,no,yes,1.625675941147251,0.0,"(98, 162, 176)","(117, 131, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
