split_name,batch_number,total_batches,num_images,first_img_id,last_img_id,result_file,started_at,finished_at,duration_seconds,duration_minutes,duration_hours
train,1,5,6,28,428,ostios_train_lote_1_summary.csv,2026-08-26T14:51:15,2026-08-26T14:56:17,302.3539724349976,5.039232873916626,0.0839872145652771
train,2,5,6,752,836,ostios_train_lote_2_summary.csv,2026-08-26T14:56:17,2026-08-26T15:00:07,229.5067675113678,3.82511279185613,0.0637518798642688
train,3,5,6,603,793,ostios_train_lote_3_summary.csv,2026-08-26T15:00:07,2026-08-26T15:03:57,230.40768790245056,3.840128131707509,0.0640021355284584
train,4,5,6,550,887,ostios_train_lote_4_summary.csv,2026-08-26T15:03:57,2026-08-26T15:08:25,267.79043889045715,4.46317398150762,0.074386233025127
train,5,5,6,175,344,ostios_train_lote_5_summary.csv,2026-08-26T15:08:25,2026-08-26T15:12:23,237.4910831451416,3.9581847190856934,0.0659697453180949
