split_name,batch_number,total_batches,num_images,first_img_id,last_img_id,result_file,started_at,finished_at,duration_seconds,duration_minutes,duration_hours
train,1,5,6,28,428,ostios_train_lote_1_summary.csv,2026-07-01T21:57:46,2026-07-01T22:05:45,478.9154772758484,7.98192462126414,0.133032077021069
train,2,5,6,752,836,ostios_train_lote_2_summary.csv,2026-07-01T22:05:45,2026-07-01T22:11:50,364.69644570350647,6.0782740950584415,0.101304568250974
train,3,5,6,603,793,ostios_train_lote_3_summary.csv,2026-07-01T22:11:50,2026-07-01T22:18:04,373.8619954586029,6.231033257643381,0.1038505542940563
train,4,5,6,550,887,ostios_train_lote_4_summary.csv,2026-07-01T22:18:04,2026-07-01T22:25:38,453.9746649265289,7.566244415442148,0.1261040735907024
train,5,5,6,175,344,ostios_train_lote_5_summary.csv,2026-07-01T22:25:38,2026-07-01T22:31:40,362.3197910785675,6.038663184642791,0.1006443864107132
