stage,variant,split,IMG_ID,vesselness_profile,artery_method,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,artery_voxels,vesselness_seconds,segmentation_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,error
fc,fc_weight_095,train,344,current,fuzzy_connectedness,both_tolerable,True,1.7128449698162995,0.0,0.720002363472532,35597,0.40404135000062524,4.008055920003244,10266,625478,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5679306864505643,40813,0.3138481630012393,3.9360829350007407,11130,451983,451983,0.14,8,False,False,False,
fc,fc_alpha_018,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5892764818588242,30284,0.3138481630012393,3.324318098999356,8052,451983,451983,0.18,8,False,False,False,
fc,fc_candidates_350k,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.486227964000136,8888,451983,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.5524233460000687,8888,451983,451983,0.16,8,False,False,False,
fc,fc_current,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.4330135559994233,8888,451983,451983,0.16,8,False,False,False,
fc,fc_floor_014,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5848540010951768,32091,0.3138481630012393,3.487513193000268,8732,555645,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5750925283368031,33690,0.3138481630012393,3.605237768999359,9210,381242,381242,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.5811571769991133,8888,451983,451983,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.58116767699903,8888,451983,451983,0.16,8,False,False,False,
fc,fc_seeds_2,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.535049300000537,8888,451983,451983,0.16,4,False,False,False,
fc,fc_seeds_6,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.5394274310001492,8888,451983,451983,0.16,12,False,False,False,
fc,fc_separate_ostia,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5820943762120233,32590,0.3138481630012393,3.7259575090010912,8888,451983,451983,0.16,8,True,False,False,
fc,fc_sigma_080,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5843540747999346,31875,0.3138481630012393,3.4360435889993823,8621,451983,451983,0.16,8,False,False,False,
fc,fc_sigma_120,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5826433609322293,33003,0.3138481630012393,3.4633758910003962,9086,451983,451983,0.16,8,False,False,False,
fc,fc_weight_085,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.572829187929441,39183,0.3138481630012393,4.03547878900099,10533,451983,451983,0.16,8,False,False,False,
fc,fc_weight_095,train,380,current,fuzzy_connectedness,both_tolerable,True,2.059923817235118,3.4990407446631,0.5898716759893512,31384,0.3138481630012393,3.5670498279996536,8538,451983,451983,0.16,8,False,False,False,
fc,fc_alpha_014,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6333706937961104,37149,0.45292962600069586,4.254103361001398,11065,667665,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.633199446895371,31893,0.45292962600069586,4.0521812829993,9221,667665,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6324382273543354,33379,0.45292962600069586,3.932659504000185,9890,667665,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330694039666779,33504,0.45292962600069586,4.239375314999052,9959,667665,667665,0.16,8,False,False,False,
fc,fc_current,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.11266417600018,9957,667665,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6332258356969862,33169,0.45292962600069586,4.113710366000305,9827,830324,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6337054485866448,34070,0.45292962600069586,4.154871406000893,10113,558843,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.358315196997864,9957,667665,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.280854016997182,9957,667665,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.222959676000755,9957,667665,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.064108804999705,9957,667665,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6330165198663967,33501,0.45292962600069586,4.199774479999178,9957,667665,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6338809168235828,32963,0.45292962600069586,4.055189226000948,9714,667665,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6347122694117194,33965,0.45292962600069586,4.127671231999557,10136,667665,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6294391934467549,35308,0.45292962600069586,4.214673799997399,10480,667665,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,428,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8595969173697416,0.6324019148714747,32830,0.45292962600069586,4.134104626999033,9670,667665,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.4639638299770963,12712,0.40249799600132974,2.417763075998664,3503,672032,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.48144903960457985,11059,0.40249799600132974,2.3602001779981947,3004,672032,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.477976909029003,11400,0.40249799600132974,2.2913110609988507,3090,672032,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778734924932315,11597,0.40249799600132974,2.424125546000141,3193,672032,672032,0.16,8,False,False,False,
fc,fc_current,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.3944399310021254,3189,672032,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47819242522455785,11490,0.40249799600132974,2.3596829309972236,3155,784851,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47624008088483105,11732,0.40249799600132974,2.4574408139997104,3239,592756,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.365584023998963,3189,672032,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.3696766279972508,3189,672032,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.393820338998921,3189,672032,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.467236419000983,3189,672032,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47778188084687345,11589,0.40249799600132974,2.475911253000959,3189,672032,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47822992418381555,11408,0.40249799600132974,2.3940883329996723,3105,672032,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47645310537120444,11730,0.40249799600132974,2.3775192969987984,3262,672032,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.46699897904029786,12395,0.40249799600132974,2.4255575200004387,3360,672032,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,447,current,fuzzy_connectedness,found_but_wrong,False,0.0,10.795136550527337,0.47865994993355376,11450,0.40249799600132974,2.3973205309994228,3167,672032,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.670771262648824,29480,0.3487425620005524,3.171472925998387,7618,373270,373270,0.14,8,False,False,False,
fc,fc_alpha_018,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6777152747728257,24213,0.3487425620005524,2.975578368001152,6076,373270,373270,0.18,8,False,False,False,
fc,fc_candidates_350k,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.0340755590004846,6624,373270,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.0252012929995544,6624,373270,373270,0.16,8,False,False,False,
fc,fc_current,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.039627959999052,6624,373270,373270,0.16,8,False,False,False,
fc,fc_floor_014,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6785459130069342,25583,0.3487425620005524,3.0852683880002587,6529,448352,448352,0.16,8,False,False,False,
fc,fc_floor_022,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6663129540445678,26997,0.3487425620005524,3.02634776999912,6908,321778,321778,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.0456743619979534,6624,373270,373270,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.0398045090005326,6624,373270,373270,0.16,8,False,False,False,
fc,fc_seeds_2,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.047390510000696,6624,373270,373270,0.16,4,False,False,False,
fc,fc_seeds_6,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.011253572996793,6624,373270,373270,0.16,12,False,False,False,
fc,fc_separate_ostia,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6775341089813343,25781,0.3487425620005524,3.0948112279984343,6624,373270,373270,0.16,8,True,False,False,
fc,fc_sigma_080,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.680769311968248,25360,0.3487425620005524,3.035993869001686,6415,373270,373270,0.16,8,False,False,False,
fc,fc_sigma_120,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.674537518187487,26103,0.3487425620005524,3.0199330530012958,6786,373270,373270,0.16,8,False,False,False,
fc,fc_weight_085,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6763584648507713,28620,0.3487425620005524,3.1587371610003174,7239,373270,373270,0.16,8,False,False,False,
fc,fc_weight_095,train,518,current,fuzzy_connectedness,both_tolerable,True,0.0,1.0982191061341653,0.6706284355964939,25110,0.3487425620005524,3.0057724559992494,6456,373270,373270,0.16,8,False,False,False,
fc,fc_alpha_014,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.5020403358706741,26258,0.41676817599727656,3.6271162839984754,7930,438847,438847,0.14,8,False,False,False,
fc,fc_alpha_018,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.44046960118856876,9613,0.41676817599727656,2.580289866997191,2852,438847,438847,0.18,8,False,False,False,
fc,fc_candidates_350k,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.613162535999436,3088,438847,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.6320956380004645,3088,438847,438847,0.16,8,False,False,False,
fc,fc_current,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.5937748060023296,3088,438847,438847,0.16,8,False,False,False,
fc,fc_floor_014,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4423298068077277,10070,0.41676817599727656,2.6261158920024172,3044,517988,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.5759280619571102,17767,0.41676817599727656,3.186326535000262,5217,384412,384412,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.6984872210014146,3088,438847,438847,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.6336864690019866,3088,438847,438847,0.16,8,False,False,False,
fc,fc_seeds_2,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.6401270249989466,3088,438847,438847,0.16,4,False,False,False,
fc,fc_seeds_6,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.637723272000585,3088,438847,438847,0.16,12,False,False,False,
fc,fc_separate_ostia,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,10174,0.41676817599727656,2.709612302998721,3088,438847,438847,0.16,8,True,False,False,
fc,fc_sigma_080,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.44293837229337774,10108,0.41676817599727656,2.621569164999528,3052,438847,438847,0.16,8,False,False,False,
fc,fc_sigma_120,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.44188242025461305,10241,0.41676817599727656,2.606633530002,3121,438847,438847,0.16,8,False,False,False,
fc,fc_weight_085,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.5049583498611662,25706,0.41676817599727656,3.746865245000663,7631,438847,438847,0.16,8,False,False,False,
fc,fc_weight_095,train,538,current,fuzzy_connectedness,both_tolerable,True,0.0,0.8095744354916121,0.4401215805471125,9831,0.41676817599727656,2.6434509890023037,2946,438847,438847,0.16,8,False,False,False,
fc,fc_alpha_014,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5310103147315525,12804,0.4039962800015928,2.586561463001999,3612,572778,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5415137693336535,11715,0.4039962800015928,2.5507239930011565,3138,572778,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.537890044576523,12168,0.4039962800015928,2.493261348998203,3330,572778,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.5930918430021848,3366,572778,572778,0.16,8,False,False,False,
fc,fc_current,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.5620904709976458,3366,572778,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.53760097340048,12143,0.4039962800015928,2.574128178999672,3324,672923,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5358054547897353,12328,0.4039962800015928,2.571761384002457,3402,501564,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.5714014529985434,3366,572778,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.5679666440009896,3366,572778,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.570448144000693,3366,572778,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.5697182250005426,3366,572778,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5369584259820767,12238,0.4039962800015928,2.651261799997883,3366,572778,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5391911117132986,12078,0.4039962800015928,2.57676463000098,3287,572778,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5357862226399892,12344,0.4039962800015928,2.5748904579995724,3417,572778,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.5342996459822323,12498,0.4039962800015928,2.5886901800004125,3466,572778,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,550,current,fuzzy_connectedness,both_tolerable,True,0.0,1.6331862610496237,0.537805995993617,12009,0.4039962800015928,2.558528811998258,3286,572778,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6590340455075387,45378,0.3091711019987997,4.003663792002044,12991,631461,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.7124105717495418,36691,0.3091711019987997,3.619326543997886,10370,631461,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.67664019598398,41698,0.3091711019987997,3.62275136199969,11705,631461,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6777099760027425,41964,0.3091711019987997,4.006787743001041,11847,631461,631461,0.16,8,False,False,False,
fc,fc_current,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.8472302539994416,11842,631461,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.679122060100029,41618,0.3091711019987997,3.800421750998794,11682,761302,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6751192910702113,42389,0.3091711019987997,3.8236652099985804,12005,541360,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.8368051789984747,11842,631461,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.85866052900019,11842,631461,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.8255132250014867,11842,631461,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.8556214090021967,11842,631461,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6776657752177193,41954,0.3091711019987997,3.9236218570003984,11842,631461,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6792353729837316,41388,0.3091711019987997,3.8194430799994734,11558,631461,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.675690411929882,42401,0.3091711019987997,3.840192266001395,12051,631461,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.6716078610726248,43380,0.3091711019987997,3.8704893840003933,12329,631461,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,603,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.0,0.702054350176602,38404,0.3091711019987997,3.674273935997917,11003,631461,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4280631110013928,8,323812,323812,0.14,8,False,False,False,
fc,fc_alpha_018,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4345861000001605,8,323812,323812,0.18,8,False,False,False,
fc,fc_candidates_350k,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4238808740010427,8,323812,323812,0.16,8,False,False,False,
fc,fc_candidates_750k,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.424496364001243,8,323812,323812,0.16,8,False,False,False,
fc,fc_current,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4252335140008654,8,323812,323812,0.16,8,False,False,False,
fc,fc_floor_014,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4228736299992306,8,398281,398281,0.16,8,False,False,False,
fc,fc_floor_022,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4310560129997612,8,274651,274651,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,143,0.3011002430030203,1.427827243001957,8,323812,323812,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,188,0.3011002430030203,1.422410815001058,8,323812,323812,0.16,8,False,False,False,
fc,fc_seeds_2,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,96,0.3011002430030203,1.4268233879993204,4,323812,323812,0.16,4,False,False,False,
fc,fc_seeds_6,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,210,0.3011002430030203,1.4294626470000367,12,323812,323812,0.16,12,False,False,False,
fc,fc_separate_ostia,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4737311530006991,8,323812,323812,0.16,8,True,False,False,
fc,fc_sigma_080,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4272281330013357,8,323812,323812,0.16,8,False,False,False,
fc,fc_sigma_120,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4238775550002174,8,323812,323812,0.16,8,False,False,False,
fc,fc_weight_085,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4264666939998278,8,323812,323812,0.16,8,False,False,False,
fc,fc_weight_095,train,608,current,fuzzy_connectedness,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,154,0.3011002430030203,1.4240848109984654,8,323812,323812,0.16,8,False,False,False,
fc,fc_alpha_014,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7020293680910741,26500,0.4031748269990203,3.253479029997834,6904,371872,371872,0.14,8,False,False,False,
fc,fc_alpha_018,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.6977989827609489,22446,0.4031748269990203,3.0845386879991565,5573,371872,371872,0.18,8,False,False,False,
fc,fc_candidates_350k,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.2215585710000596,6276,371872,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.2002438770032313,6276,371872,371872,0.16,8,False,False,False,
fc,fc_current,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.2300202829974296,6276,371872,371872,0.16,8,False,False,False,
fc,fc_floor_014,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7104581182669036,24703,0.4031748269990203,3.253471763997368,6181,472740,472740,0.16,8,False,False,False,
