IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_balanced_fc_semi_permissive,fuzzy_threshold_balanced_rg,contextual_strong_object_threshold_fc,contextual_strong_object_threshold_rg
251,0.34141294058076305,0.3595734344999884,normal_rg,normal_threshold_fc,0.018160493919225362,both_tolerable,0.5,1.029961908617559,,,,
305,0.6876775376649528,0.6891080131474555,normal_rg,normal_threshold_fc,0.0014304754825027466,both_tolerable,1.8419615266408254,0.0,,,,
315,0.646501922778458,0.6445865287543614,normal_rg,normal_threshold_fc,-0.0019153940240965728,both_tolerable,0.0,0.5,,,,
330,0.6197146684842645,0.5924976258309592,normal_rg,normal_threshold_fc,-0.027217042653305268,both_tolerable,0.0,1.9745118129335317,,,,
344,0.7381695928277923,0.731856982289863,normal_rg,normal_threshold_fc,-0.0063126105379293085,both_tolerable,2.4154905767902513,0.0,,,,
362,0.3353279361727091,0.3504979868616232,normal_rg,normal_threshold_fc,0.015170050688914083,found_but_wrong,1.546875,19.538751684353137,,,,
376,0.7304800352038571,0.6602456668858858,normal_rg,normal_threshold_fc,-0.07023436831797125,both_tolerable,0.0,0.9013878188659973,,,,
380,0.5410466097957435,0.5789442057506835,normal_rg,normal_threshold_fc,0.03789759595494002,both_tolerable,2.295722101174337,1.739843048383334,,,,
409,0.5667081111836976,0.2811533921645776,normal_rg,normal_threshold_fc,-0.28555471901912,both_tolerable,1.703254904736168,0.5,,,,
420,0.7495649244933476,0.4185323216344478,normal_rg,normal_threshold_fc,-0.33103260285889974,both_correct,0.0,0.0,,,,
428,0.6234361008059358,0.629411219040299,normal_rg,normal_threshold_fc,0.0059751182343631415,both_tolerable,0.0,1.2202077119702048,,,,
447,0.467348882947666,0.47853380019557745,normal_rg,normal_threshold_fc,0.01118491724791143,found_but_wrong,0.0,11.282064223559944,,,,
450,0.7122767286408299,0.703599938593798,normal_rg,normal_threshold_fc,-0.008676790047031924,both_tolerable,2.293447831127092,1.167609424241739,,,,
459,0.40381417008537535,0.3847460465561377,normal_rg,normal_threshold_fc,-0.019068123529237646,both_tolerable,0.0,0.8437861682062879,,,,
510,0.6798505368562525,0.671938017406071,normal_rg,normal_threshold_fc,-0.007912519450181565,both_tolerable,0.0,1.1377451873456221,,,,
