variant,images,ostia_success_rate,ostia_found_rate,both_correct_rate,both_tolerable_rate,mean_dice,median_dice,mean_dice_success_ostia,mean_left_dist_mm,mean_right_dist_mm,error_count,runtime_seconds,runtime_minutes,selection_score
fuzzy_threshold_rg,30,0.9,1.0,0.0,0.9,0.5946423622301027,0.6313596596059909,0.6269615817941241,1.390641800733334,1.8448893030604814,0,1354.7933456897736,22.57988909482956,0.5642654236147117
normal_rg,30,0.9,1.0,0.0,0.9,0.5990213522765496,0.6268980665841977,0.6262543705475996,0.9996559015213499,3.1721399869215685,0,1411.0128202438354,23.516880337397257,0.5636289334928396
contextual_fuzzy_weighted_rg,30,0.9,1.0,0.0,0.9,0.599020519679639,0.6268980665841977,0.6262534454399209,0.9996559015213499,3.1721399869215685,0,1419.676661491394,23.661277691523235,0.5636281008959289
fuzzy_threshold_fc,30,0.9,1.0,0.0,0.9,0.5916683526599014,0.6397962462103497,0.6231929220381398,1.390641800733334,1.8448893030604814,0,1452.657720565796,24.21096200942993,0.5608736298343259
normal_threshold_fc,30,0.9,1.0,0.0,0.9,0.6015619603315592,0.6321842471907444,0.6226554350066954,0.9996559015213499,3.1721399869215685,0,1547.6663100719452,25.794438501199085,0.5603898915060259
contextual_fuzzy_weighted_fc,30,0.9,1.0,0.0,0.9,0.6015590792665136,0.6321695130267675,0.6226522338233116,0.9996559015213499,3.1721399869215685,0,1560.1089625358582,26.001816042264302,0.5603870104409805
