split_name,batch_number,total_batches,num_images,first_img_id,last_img_id,result_file,started_at,finished_at,duration_seconds,duration_minutes,duration_hours
train,1,5,6,28,428,ostios_train_lote_1_summary.csv,2026-06-27T09:25:59,2026-06-27T09:34:12,492.61823201179504,8.210303866863251,0.1368383977810541
train,2,5,6,752,836,ostios_train_lote_2_summary.csv,2026-06-27T09:34:12,2026-06-27T09:40:07,355.07331919670105,5.917888653278351,0.0986314775546391
train,3,5,6,603,793,ostios_train_lote_3_summary.csv,2026-06-27T09:40:07,2026-06-27T09:46:32,385.1066386699677,6.418443977832794,0.1069740662972132
train,4,5,6,550,887,ostios_train_lote_4_summary.csv,2026-06-27T09:46:32,2026-06-27T09:53:54,441.2807514667511,7.354679191112519,0.1225779865185419
train,5,5,6,175,344,ostios_train_lote_5_summary.csv,2026-06-27T09:53:54,2026-06-27T10:00:52,418.41561627388,6.973593604564667,0.11622656007607778
