IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_recovered_initialization,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_mode,aorta_level_set_iterations_used,aorta_level_set_stop_reason,aorta_level_set_checkpoint_count,aorta_level_set_rolled_back,aorta_level_set_mask_change_fraction,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_level_set_leak_suspected,aorta_level_set_localization_suspected,aorta_level_set_leak_signal_count,aorta_level_set_trigger_iteration,aorta_level_set_trigger_volume_fraction,aorta_level_set_trigger_relative_growth,aorta_level_set_trigger_mask_change_fraction,aorta_level_set_trigger_circle_fill_q25,aorta_level_set_trigger_circle_area_ratio_p90,aorta_level_set_correction_applied,aorta_level_set_correction_method,aorta_level_set_refinement_applied,aorta_level_set_refinement_accepted,aorta_level_set_refinement_iterations,aorta_level_set_refinement_balloon,aorta_level_set_refinement_smoothing,aorta_level_set_refinement_transition_mode,aorta_level_set_refinement_anomaly_margin_slices,aorta_level_set_refinement_volume_loss_fraction,aorta_level_set_slice_area_jump_p95_before,aorta_level_set_slice_area_jump_p95_after,aorta_level_set_refinement_rejection_reason,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_ostia_method,aorta_miss_count,aorta_interpolate_missed_circles
550,0.5425920133458451,0.25720053173157403,0.5425920133458451,0.285391481614271,11329,2867,11329,region_growing,,,,,normal,,-442.0,854.25,percentile,10.75,12948257,12769654,275,18022400,98,98,0,177,274,0.3563636363636364,18.0,23.272727272727273,20.675956611415796,20.904545454545456,1.2116753485621452,19.233333333333334,22.176666666666666,12.515625,16.181818181818183,14.376251081375045,14.535191761363636,0.8424930157971164,13.373177083333333,15.419713541666667,14.535191761363636,,12.515625,13.90625,3.12890625,0.7600045787545804,0.4565520370236008,0.04081632653061224,0.0,no,143168,108,1325.6296296296296,0.007943892045454546,fixed,31,fixed_complete,1,no,,0.9033834147782938,1.1248791488355463,no,no,0,,,,,,,no,none,no,no,,,,,,,0.06132686084142385,0.06132686084142385,not_attempted,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496237,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
631,0.7281377825618945,0.3878343556055602,0.7281377825618945,0.34030342695633437,24462,5565,24462,region_growing,,,,,normal,,-169.5,666.5,percentile,10.75,10861127,10647369,275,18022400,133,133,0,142,274,0.48363636363636364,18.0,29.0,24.855724538619274,26.0,3.049228446420897,19.1,27.733333333333334,12.65625,20.390625,17.476681316216677,18.28125,2.1439887513896934,13.4296875,19.5,18.28125,,12.65625,19.303977272727273,2.4609375,1.40625,0.44988425181316183,0.015037593984962405,0.0,no,345968,143,2419.3566433566434,0.019196555397727272,fixed,31,fixed_complete,1,no,,0.9750415973377704,1.9303441222611182,no,no,0,,,,,,,no,none,no,no,,,,,,,0.0713220129245153,0.0713220129245153,not_attempted,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.113000238656758,"(94, 132, 152)","(124, 93, 196)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
330,0.6411528409640886,0.38527855936972427,0.6411528409640886,0.2558742815943644,49388,11165,49388,region_growing,,,,,normal,,-490.25,706.75,percentile,10.75,10843768,10455420,275,18022400,178,178,0,97,274,0.6472727272727272,18.0,29.5,21.240437683415212,21.30952380952381,1.8834650381713722,19.0,23.0,11.4609375,18.783203125,13.524184931237029,13.568173363095237,1.1992375047731785,12.09765625,14.64453125,13.568173363095237,,12.734375,13.37109375,7.00390625,2.546875,0.3966918083051126,0.033707865168539325,0.0,no,494443,188,2630.0159574468084,0.027434914328835228,fixed,31,fixed_complete,1,no,,0.8718938660246373,3.2438482154416,no,no,0,,,,,,,no,none,no,no,,,,,,,0.06950896083249021,0.06950896083249021,not_attempted,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.739843048383334,"(105, 141, 194)","(120, 114, 221)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
90,0.6844110693922959,0.35556305926050985,0.6844110693922959,0.32884801013178605,33602,9076,33602,region_growing,,,,,normal,,-205.5,719.0,percentile,10.75,11774441,11533815,275,18022400,131,131,0,144,274,0.4763636363636364,18.0,27.8,24.974195058546204,26.22222222222222,2.777026854216935,20.0,27.22222222222222,11.8828125,18.35234375,16.486870956618393,17.31076388888889,1.8332716342291484,13.203125,17.97092013888889,17.31076388888889,,11.8828125,17.82421875,1.8154296875,0.9242187499999981,0.4856769496695461,0.022900763358778626,0.0,no,292453,141,2074.1347517730496,0.016227195046164773,fixed,31,fixed_complete,1,no,,0.9597609566774414,1.4809005099578343,no,no,0,,,,,,,no,none,no,no,,,,,,,0.07161483031736195,0.07161483031736195,not_attempted,yes,both tolerable,yes,no,,,no,yes,no,no,0.66015625,0.8281342128025279,"(88, 157, 157)","(112, 119, 186)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
608,0.3697140555779299,0.1540043601661799,0.3697140555779299,0.21570969541175,10152,2184,10152,region_growing,,,,,normal,,-172.25,749.5,percentile,10.75,8606932,8527948,206,13500416,203,203,0,3,205,0.9854368932038835,18.0,29.0,21.797541743970314,21.5,2.6792372220078233,18.5,25.16,11.4609375,18.46484375,13.878903532293599,13.689453125,1.7059205749502937,11.779296875,16.01984375,13.689453125,,11.4609375,16.130208333333332,5.73046875,2.546875,0.3942328550694832,0.09852216748768473,0.0,no,890910,158,5638.670886075949,0.06599129982364987,fixed,31,fixed_complete,1,no,,0.0,8.33807048718502,no,no,0,,,,,,,no,none,no,no,,,,,,,0.06384933665130366,0.06384933665130366,not_attempted,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,4.885194731377303,"(75, 97, 47)","(116, 30, 127)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
887,0.5486754428733951,0.2478541344564696,0.5486754428733951,0.3008213084169255,16529,4819,16529,region_growing,,,,,normal,,-492.25,798.0,percentile,10.75,11722762,11410563,275,18022400,114,114,0,161,274,0.41454545454545455,18.0,25.125,22.18709906078327,22.672727272727272,2.078622689193759,19.25,24.53888888888889,14.203125,19.8251953125,17.5070078526493,17.890198863636364,1.6401632156919508,15.189453125,19.36271701388889,17.890198863636364,,14.203125,18.373883928571427,1.97265625,0.7890625,0.40847928901092584,0.017543859649122806,0.0,no,218405,124,1761.3306451612902,0.0121185302734375,fixed,31,fixed_complete,1,no,,0.9226290270759704,1.6521874642369656,no,no,0,,,,,,,no,none,no,no,,,,,,,0.05609011826504114,0.05609011826504114,not_attempted,yes,both tolerable,yes,no,,,no,yes,no,no,0.7890625,0.5,"(106, 164, 190)","(127, 128, 208)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,standard,5,yes
