variant,return_code,duration_seconds,run_dir,command
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55,0,2040.3484719080152,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55/segmentation/runs/mid_res/2026-07-03_18-22-02,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6,0,2119.3288602289977,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6/segmentation/runs/mid_res/2026-07-03_18-56-02,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65,0,2124.2707452030154,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65/segmentation/runs/mid_res/2026-07-03_19-31-21,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7,0,2042.6642132549314,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7/segmentation/runs/mid_res/2026-07-03_20-06-46,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55,0,2020.2543162829243,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55/segmentation/runs/mid_res/2026-07-03_20-40-48,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6,0,2019.9602938659955,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6/segmentation/runs/mid_res/2026-07-03_21-14-29,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65,0,2022.7649122959701,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65/segmentation/runs/mid_res/2026-07-03_21-48-09,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7,0,2022.0981004450005,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7/segmentation/runs/mid_res/2026-07-03_22-21-51,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/configs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
