variant,threshold_method,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,max_threshold_percentile,fuzzy_config,config_file,command
percentile_p10p6_maxp99p75,normal,percentile,10.6,,99.75,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p75.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p75.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p75 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p6_maxp99p8,normal,percentile,10.6,,99.8,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p8.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p8.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p8 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p6_maxp99p85,normal,percentile,10.6,,99.85,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p85.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p6_maxp99p85.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p85 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p75_maxp99p75,normal,percentile,10.75,,99.75,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p75.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p75.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p75 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p75_maxp99p8,normal,percentile,10.75,,99.8,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p8.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p8.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p8 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p75_maxp99p85,normal,percentile,10.75,,99.85,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p85.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p75_maxp99p85.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p85 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p9_maxp99p75,normal,percentile,10.9,,99.75,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p75.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p75.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p75 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p9_maxp99p8,normal,percentile,10.9,,99.8,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p8.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p8.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p8 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p9_maxp99p85,normal,percentile,10.9,,99.85,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p85.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/configs/percentile_p10p9_maxp99p85.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p85 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
