variant,threshold_method,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,max_threshold_percentile,fuzzy_config,config_file,command
percentile_p10p0,normal,percentile,10.0,,99.7,,output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p0.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p10p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5,normal,percentile,10.5,,99.7,,output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p5.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p5.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p10p5 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p11p0,normal,percentile,11.0,,99.7,,output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p0.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p11p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p11p5,normal,percentile,11.5,,99.7,,output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p5.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p5.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p11p5 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean,fuzzy,percentile,10.0,,99.7,"{'object_percentile': 99.7, 'dense_percentile': 99.95, 'soft_margin_hu': 120.0, 'smooth_radius': 2, 'smooth_mode': 'mean'}",output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p10p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p10p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean,fuzzy,percentile,10.5,,99.7,"{'object_percentile': 99.7, 'dense_percentile': 99.95, 'soft_margin_hu': 120.0, 'smooth_radius': 2, 'smooth_mode': 'mean'}",output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p10p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p11p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean,fuzzy,percentile,11.0,,99.7,"{'object_percentile': 99.7, 'dense_percentile': 99.95, 'soft_margin_hu': 120.0, 'smooth_radius': 2, 'smooth_mode': 'mean'}",output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p11p0_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
percentile_p11p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean,fuzzy,percentile,11.5,,99.7,"{'object_percentile': 99.7, 'dense_percentile': 99.95, 'soft_margin_hu': 120.0, 'smooth_radius': 2, 'smooth_mode': 'mean'}",output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/configs/percentile_p11p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/fuzzy_threshold_percentile_refined/pipeline_runs/percentile_p11p5_thfuzzy_objp99p7_densep99p95_m120p0_r2_mean --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear
