variant,threshold_method,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,max_threshold_percentile,fuzzy_object_percentile,fuzzy_dense_percentile,fuzzy_soft_margin_hu,fuzzy_smooth_radius,fuzzy_smooth_mode,run_dir,return_code,duration_seconds,duration_minutes,n_images,mean_min_threshold_hu,mean_max_threshold_hu,std_min_threshold_hu,mean_object_center_hu,mean_dice,median_dice,ostia_success_rate,both_correct_n,both_tolerable_n,found_wrong_n,not_found_n
percentile_p10p75_maxp99p8,normal,percentile,10.75,,99.8,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75_maxp99p8/segmentation/runs/mid_res/2026-07-01_19-34-53,0,2132.368777294003,35.53947962156671,30,-112.80833333333334,820.8766825358073,10.222879034162855,,0.6407254095611533,0.6667927099010775,0.9333333333333333,0,28,2,0
percentile_p10p5,normal,percentile,10.5,,99.7,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5/segmentation/runs/mid_res/2026-07-01_17-21-11,0,2016.0795421079965,33.601325701799944,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333333,0,28,2,0
percentile_p10p75,normal,percentile,10.75,,99.7,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75/segmentation/runs/mid_res/2026-07-01_19-01-48,0,1984.8519104879815,33.08086517479969,30,-112.80833333333334,761.1416666666667,10.222879034162855,,0.6349133403187767,0.6586494441858011,0.9333333333333333,0,28,2,0
percentile_p10p25,normal,percentile,10.25,,99.7,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25/segmentation/runs/mid_res/2026-07-01_15-42-10,0,1985.8584503300372,33.097640838833954,30,-114.825,761.1416666666667,10.151046744055511,,0.6344234495688893,0.6590630043779266,0.9333333333333333,0,28,2,0
percentile_p10p5_maxp99p6,normal,percentile,10.5,,99.6,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5_maxp99p6/segmentation/runs/mid_res/2026-07-01_16-48-40,0,1950.970498368959,32.51617497281598,30,-113.81666666666666,723.05,10.168819255816834,,0.6275599821931623,0.6520603387387867,0.9333333333333333,0,28,2,0
percentile_p10p25_maxp99p6,normal,percentile,10.25,,99.6,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25_maxp99p6/segmentation/runs/mid_res/2026-07-01_15-06-02,0,2167.4662231699913,36.12443705283319,30,-114.825,723.05,10.151046744055511,,0.6270784927376573,0.6520040480540094,0.9333333333333333,0,28,2,0
percentile_p10p75_maxp99p6,normal,percentile,10.75,,99.6,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75_maxp99p6/segmentation/runs/mid_res/2026-07-01_18-27-59,0,2028.9628431529854,33.81604738588309,30,-112.80833333333334,723.05,10.222879034162855,,0.6248011082126775,0.6449528332078385,0.9333333333333333,0,28,2,0
percentile_p10p5_maxp99p8,normal,percentile,10.5,,99.8,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5_maxp99p8/segmentation/runs/mid_res/2026-07-01_17-54-47,0,1991.9342233019997,33.1989037217,30,-113.81666666666666,820.8766825358073,10.168819255816834,,0.633725934810966,0.6599231167631648,0.9,0,27,3,0
percentile_p10p25_maxp99p8,normal,percentile,10.25,,99.8,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25_maxp99p8/segmentation/runs/mid_res/2026-07-01_16-15-16,0,2004.2159545599716,33.403599242666196,30,-114.825,820.8766825358073,10.151046744055511,,0.633204186602675,0.6597696877839088,0.9,0,27,3,0
