variant,return_code,timed_out,duration_seconds,run_dir,command
lcc_per_volume_out_stop_miss5_cand_closest_tolr7p0_told18p0_neigh3p0,,False,0.0,,/home/matheus/workspace/coronary-centerline-detection/.venv/bin/python3 /home/matheus/workspace/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --config-file /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/configs/lcc_per_volume_out_stop_miss5_cand_closest_tolr7p0_told18p0_neigh3p0.json --output-dir /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/pipeline_runs/lcc_per_volume_out_stop_miss5_cand_closest_tolr7p0_told18p0_neigh3p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear --split-config /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/sample_split_config.json
lcc_per_volume_out_stop_miss5_cand_closest_tolr9p0_told18p0_neigh3p0,,False,0.0,,/home/matheus/workspace/coronary-centerline-detection/.venv/bin/python3 /home/matheus/workspace/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --config-file /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/configs/lcc_per_volume_out_stop_miss5_cand_closest_tolr9p0_told18p0_neigh3p0.json --output-dir /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/pipeline_runs/lcc_per_volume_out_stop_miss5_cand_closest_tolr9p0_told18p0_neigh3p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear --split-config /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/sample_split_config.json
lcc_per_volume_out_stop_miss5_cand_score_tolr7p0_told18p0_neigh3p0,,False,0.0,,/home/matheus/workspace/coronary-centerline-detection/.venv/bin/python3 /home/matheus/workspace/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --config-file /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/configs/lcc_per_volume_out_stop_miss5_cand_score_tolr7p0_told18p0_neigh3p0.json --output-dir /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/pipeline_runs/lcc_per_volume_out_stop_miss5_cand_score_tolr7p0_told18p0_neigh3p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear --split-config /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/sample_split_config.json
lcc_per_volume_out_stop_miss5_cand_score_tolr9p0_told18p0_neigh3p0,,False,0.0,,/home/matheus/workspace/coronary-centerline-detection/.venv/bin/python3 /home/matheus/workspace/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --config-file /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/configs/lcc_per_volume_out_stop_miss5_cand_score_tolr9p0_told18p0_neigh3p0.json --output-dir /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/pipeline_runs/lcc_per_volume_out_stop_miss5_cand_score_tolr9p0_told18p0_neigh3p0 --no-save-cache --gpu --downscale-method opencv --opencv-interpolation linear --split-config /home/matheus/workspace/coronary-centerline-detection/output/segmentation/analysis/aorta_ostia_sweep/dry_run_aorta_ostia_new_params/sample_split_config.json
