IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,effective_upper_threshold_hu,lower_threshold_method,lower_threshold_percentile,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_circle_filter_method,aorta_circle_filter_applied,aorta_circle_original_count,aorta_circle_used_count,aorta_circle_filter_synthetic_tail_count,aorta_circle_filter_trimmed_tail_count,aorta_circle_filter_trim_start_slice,aorta_circle_filter_detected_tail_start_slice,aorta_circle_filter_original_coverage,aorta_circle_filter_used_coverage,aorta_circle_filter_reason,aorta_circle_filter_candidate_mask_voxel_count,aorta_circle_filter_mask_guided_fallback_enabled,aorta_circle_filter_mask_guided_fallback_attempted,aorta_circle_filter_mask_guided_fallback_accepted,aorta_circle_filter_mask_guided_fallback_rejection_reason,aorta_circle_filter_mask_guided_trim_start_slice,aorta_circle_filter_mask_guided_trimmed_tail_count,aorta_circle_filter_mask_guided_candidate_area_ratio_p90,aorta_circle_filter_mask_guided_retry_area_ratio_p90,aorta_circle_filter_mask_guided_candidate_fill_q25,aorta_circle_filter_mask_guided_retry_fill_q25,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_initial_voxel_count,aorta_level_set_raw_voxel_count,aorta_level_set_initial_volume_fraction,aorta_level_set_raw_volume_fraction,aorta_level_set_iterations_used,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_slice_area_jump_p95,aorta_segmentation_feedback,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,configured_aorta_hough_radii_start_px,configured_aorta_hough_radii_end_px,aorta_interpolate_missed_circles,aorta_trajectory_radius_factor,aorta_trajectory_axial_margin_slices,aorta_opening_radius
752,0.5904304411159667,0.3542828073001675,0.5904304411159667,0.23614763381579917,55712,12958,55712,region_growing,,,,,normal,,-300.0,903.0,903.0,fixed,,8653631,7884489,275,18022400,112,112,0,163,274,0.4072727272727273,18.0,28.0,22.57897630643166,22.58571428571429,2.692001533677478,19.0,25.8875,11.4609375,17.828125,14.376457570110786,14.380747767857144,1.7140478515212068,12.09765625,16.483056640624998,14.380747767857144,,17.828125,16.873046875,4.138671875,1.2734375,0.4000353033736267,0.026785714285714284,0.0,robust,True,112,84,5,33,195.0,195.0,0.4072727272727273,0.3054545454545455,persistent_tail_trimmed+stable_tail_extrapolated,166301,False,False,False,,,0,,,,,166301,94,1769.159574468085,0.009227461381392046,1442,166510,8.001154119318181e-05,0.009239058061079546,26,0.9387689748199154,1.419092866861291,0.20185474020482935,adequate,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.5089909983190133,"(94, 176, 209)","(115, 131, 231)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
13,0.5726432920428302,0.2777446841573645,0.5726432920428302,0.2948986078854657,24542,5997,24542,region_growing,,,,,normal,,-300.0,1095.5,1095.5,fixed,,12370388,12169474,241,15794176,66,66,0,175,240,0.27385892116182575,18.0,23.875,21.436857755039572,22.0625,1.7229744828926377,18.75,23.36111111111111,12.515625,16.6005859375,14.905315157800953,15.34033203125,1.1980056951362874,13.037109375,16.243272569444443,15.34033203125,,15.296875,14.94921875,1.6513671875,0.9331535218253961,0.448185455952,0.045454545454545456,0.0,robust,False,66,66,0,0,,,0.27385892116182575,0.27385892116182575,coverage_below_tail_threshold,117350,False,False,False,,,0,,,,,117350,76,1544.078947368421,0.007429953927321058,939,117544,5.9452294314056015e-05,0.007442236935943983,26,0.9224322314049587,1.4902298077346607,0.0840728929719978,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,2.0859375,1.4024688749888534,"(114, 173, 173)","(130, 145, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
538,0.5561581525542337,0.284821695636279,0.5561581525542337,0.2713364569179547,21014,5375,21014,region_growing,,,,,normal,,-300.0,733.75,733.75,fixed,,12531697,12105119,275,18022400,107,107,0,168,274,0.3890909090909091,18.0,27.333333333333332,22.944409718007847,23.833333333333332,2.212540182572476,19.5,25.166666666666668,11.4609375,17.403645833333332,14.60913587513781,15.175130208333332,1.4087658193723185,12.416015625,16.024088541666668,15.175130208333332,,11.4609375,15.645089285714286,2.3346354166666643,0.9095982142857117,0.4623895843510253,0.018691588785046728,0.0,robust,False,107,107,0,0,,,0.3890909090909091,0.3890909090909091,coverage_below_tail_threshold,202865,False,False,False,,,0,,,,,202865,117,1733.888888888889,0.011256269975142046,1790,203107,9.932084517045454e-05,0.011269697709517046,26,0.9288848027144447,1.729413015986982,0.0784506452822205,adequate,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.967649121771016,"(102, 175, 202)","(126, 138, 216)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
965,0.48249819014263634,0.2320528682217327,0.48249819014263634,0.25044532192090363,23446,5476,23446,region_growing,,,,,normal,,-300.0,797.25,797.25,fixed,,12633842,12495820,275,18022400,92,92,0,183,274,0.33454545454545453,18.333333333333332,24.0,21.326450512048336,21.666666666666668,1.1477970064177248,19.5,22.490000000000002,14.179687499999998,18.5625,16.49467656791239,16.7578125,0.8877492471512091,15.08203125,17.394609375,16.7578125,,18.5625,17.4453125,3.8671875,0.7734375,0.49818938776039945,0.0,0.0,robust,False,92,92,0,0,,,0.33454545454545453,0.33454545454545453,coverage_below_tail_threshold,151981,False,False,False,,,0,,,,,151981,102,1490.0098039215686,0.008432894620028409,1321,152144,7.329767400568182e-05,0.008441938920454545,26,0.9538539898132428,1.3286993594152243,0.08500477554918816,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.4820293967437015,5.215854595380919,"(107, 153, 174)","(117, 128, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
447,0.4666032583683613,0.21082285666232184,0.4666032583683613,0.25578040170603944,11686,2876,11686,region_growing,,,,,normal,,-300.0,1015.0,1015.0,fixed,,11716655,11537963,245,16056320,95,95,0,150,244,0.3877551020408163,18.0,24.181818181818183,21.090449258343998,21.285714285714285,1.4283130748748205,18.7,22.851111111111113,12.515625,16.813920454545457,14.66445299994231,14.800223214285714,0.9931239348738986,13.00234375,15.888663194444446,14.800223214285714,,13.2109375,15.9921875,1.9700520833333321,1.0280691964285715,0.48949319179159695,0.010526315789473684,0.0,robust,False,95,95,0,0,,,0.3877551020408163,0.3877551020408163,coverage_below_tail_threshold,144028,False,False,False,,,0,,,,,144028,105,1371.695238095238,0.008970174984056122,1341,144226,8.351851482780613e-05,0.00898250657684949,26,0.9061017980122892,1.514476816756953,0.10110001077121927,adequate,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,7.205497169045659,"(119, 186, 173)","(136, 143, 178)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
836,0.7438879393624136,0.38678442533963203,0.7438879393624136,0.35710351402278157,26640,6893,26640,region_growing,,,,,normal,,-300.0,942.25,942.25,fixed,,10905684,10351152,275,18022400,120,120,0,155,274,0.43636363636363634,18.0,26.0,21.76773538961039,22.118055555555557,2.0729615571643,18.5,24.0,11.4609375,16.5546875,13.85992526760349,14.08298068576389,1.3198934914757066,11.779296875,15.28125,14.08298068576389,,14.0078125,15.372209821428571,4.138671875,0.8513701467803021,0.43728232950006346,0.06666666666666667,0.0,robust,True,120,106,5,19,173.0,173.0,0.43636363636363634,0.38545454545454544,persistent_tail_trimmed+stable_tail_extrapolated,184743,False,False,False,,,0,,,,,184743,116,1592.6120689655172,0.010250743519176136,1671,184976,9.271795099431818e-05,0.010263671875,26,0.9189381376570767,1.6268192244019222,0.07394103773584904,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,1.0,"(101, 138, 174)","(126, 105, 208)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,region_growing,5,18,30,yes,2.25,10,2
