variant,images,valid_dice_images,ostia_success_rate,mean_dice,mean_dice_before_morphology,median_dice_before_morphology,mean_dice_after_morphology,mean_dice_morphology_delta,median_dice_morphology_delta,mean_recall_before_morphology,mean_recall_after_morphology,mean_precision_before_morphology,mean_precision_after_morphology,median_dice,std_dice,mean_dice_success_ostia,zero_dice_rate,processed_limit_hit_rate,candidate_limit_hit_rate,error_count,mean_vesselness_seconds,mean_segmentation_seconds,mean_morphology_seconds,mean_recovery_triggered_branches,mean_recovery_accepted_branches,mean_recovery_added_voxels,mean_conditioned_acceptance_rate
fc_floor024__conditioned_p10_f075,30,30,0.9333333333333333,0.6030393603728893,0.35325279533457876,0.3776145831366283,0.6030393603728893,0.24978656503831045,0.26400186163706263,0.22705903680983,0.5718773382568351,0.839442299931378,0.6674595715806915,0.6482900373138649,0.1491619066686932,0.629278854773336,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.7044411996665683,2.1845459583665767,0.0,0.0,0.0,0.6930796083284254
fc_affinity_floor024_only__conditioned_p10_f075,30,30,0.9333333333333333,0.603037775684239,0.3532971610781159,0.3776402183483776,0.603037775684239,0.24974061460612312,0.26389655266382406,0.22709622135194177,0.5719012389389867,0.8394484714677859,0.6674318539389861,0.6482900373138649,0.14915904076918135,0.6292771568926393,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.7481587134333647,2.1856592538998183,0.0,0.0,0.0,0.6931167129066395
fc_affinity_floor024_only__conditioned_p10_f025,30,30,0.9333333333333333,0.6028422949887909,0.3532971610781159,0.3776402183483776,0.6028422949887909,0.24954513391067518,0.2600283926263369,0.22709622135194177,0.5917780873493947,0.8394484714677859,0.6421986353900127,0.6450948314389281,0.14817131596829072,0.6289482462896802,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.7481587134333647,2.184646755833273,0.0,0.0,0.0,0.8430531960865282
fc_floor024__conditioned_p10_f025,30,30,0.9333333333333333,0.6028356404306546,0.35325279533457876,0.3776145831366283,0.6028356404306546,0.24958284509607592,0.2600283926263369,0.22705903680983,0.5917576169860356,0.839442299931378,0.6422046672187596,0.6450735248751811,0.14816793735538913,0.6289411164059626,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.7044411996665683,2.186471935800061,0.0,0.0,0.0,0.8430915385323189
rg_gamma65_divisor6__current_c3_d2,30,30,0.9333333333333333,0.6025001082808535,0.2951663658475713,0.3239878990964128,0.6025001082808535,0.3073337424332823,0.3251520269159439,0.18065640484058154,0.5765550766711499,0.8545658575630497,0.6626744669926748,0.6469224936691318,0.15262128081556106,0.6284776468534332,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.055651914333278305,1.7223370246665886,0.0,0.0,0.0,
rg_gamma65_recovery__current_c3_d2,30,30,0.9333333333333333,0.6023205354213933,0.2949923755330921,0.3238461011342386,0.6023205354213933,0.30732815988830126,0.3254888890146161,0.18053394880747398,0.5764583991790172,0.8536979596854114,0.6618783865815563,0.6468177834092089,0.15274695605266517,0.6284698985887412,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.08512741476668756,1.73011433883327,0.16666666666666666,0.13333333333333333,3.3,
rg_gamma65_current__current_c3_d2,30,30,0.9333333333333333,0.6024651693419557,0.2949744298699994,0.3238461011342386,0.6024651693419557,0.3074907394719563,0.3254888890146161,0.18051064914179574,0.5764143132077005,0.8545010881219075,0.6627389880060738,0.6468177834092089,0.1526183645565141,0.6284471734677693,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.05609858653336535,1.7329857227334893,0.0,0.0,0.0,
rg_gamma65_divisor8__current_c3_d2,30,30,0.9333333333333333,0.6023673251749982,0.294486603280578,0.3234846037854163,0.6023673251749982,0.30788072189442034,0.325942133314384,0.18014179430321287,0.5760783404567055,0.8543476791772447,0.6628967723019553,0.6468181551609866,0.1526344774394938,0.6283498241849859,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.056009727999905105,1.731146122799934,0.0,0.0,0.0,
fc_candidate024_only__conditioned_p10_f050,30,30,0.9333333333333333,0.6021231374048781,0.3451781005088335,0.369446495003796,0.6021231374048781,0.25694503689604453,0.27132315818378955,0.21957599982501058,0.5691523106865216,0.8575398496912392,0.6741605274396474,0.6498084054312405,0.1517698119880201,0.6281971454581848,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.6283166957666253,2.1788460358333697,0.0,0.0,0.0,0.7740219532181557
fc_current__conditioned_p10_f050,30,30,0.9333333333333333,0.6021228968515714,0.34519446689589117,0.3694723514729259,0.6021228968515714,0.25692842995568005,0.2713185124424568,0.21958956562526236,0.5691558428471979,0.857542651877268,0.6741572163399993,0.6498084054312405,0.15177101584583155,0.6281968877224989,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6755973082666515,2.1761137809998976,0.0,0.0,0.0,0.7740191022307406
rg_gamma65_floor065__conditioned_p10_f025,30,30,0.9333333333333333,0.6017936622083107,0.3133734984913397,0.34111904486049616,0.6017936622083107,0.28842016371697105,0.30176537072737225,0.1969167993851931,0.5918394708696779,0.8219192925707806,0.6474756306516906,0.6411793624877293,0.1533870088190473,0.6281324059120068,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.06247571709999041,2.1840208098666607,0.0,0.0,0.0,0.8634721991229224
fc_candidate024_only__conditioned_p10_f025,30,30,0.9333333333333333,0.6020466389849146,0.3451781005088335,0.369446495003796,0.6020466389849146,0.2568685384760811,0.26871579485390085,0.21957599982501058,0.578640646950192,0.8575398496912392,0.6614238705999271,0.6481595287271833,0.15114303866612908,0.6280371515057298,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.6283166957666253,2.1888318214000417,0.0,0.0,0.0,0.8470988303865379
fc_current__conditioned_p10_f025,30,30,0.9333333333333333,0.6020460157667775,0.34519446689589117,0.3694723514729259,0.6020460157667775,0.2568515488708863,0.26870344186313677,0.21958956562526236,0.5786441753657474,0.857542651877268,0.6614193799236443,0.6481714984221378,0.15114326004297599,0.6280364837720114,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6755973082666515,2.172628715533468,0.0,0.0,0.0,0.8470983438981473
rg_gamma65_relax090__conditioned_p10_f075,30,30,0.9333333333333333,0.6016119202734427,0.30133694651330395,0.3308777090398439,0.6016119202734427,0.3002749737601388,0.31832014876460946,0.18605463627563526,0.5511589357547025,0.8452064529921568,0.7001758612565395,0.6570257657343735,0.15459580444447538,0.6279821392170549,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.05808393693343229,2.1836543335999674,0.0,0.0,0.0,0.7173531651722361
rg_gamma65_floor065__conditioned_p10_f050,30,30,0.9333333333333333,0.6011681937740936,0.3133734984913397,0.34111904486049616,0.6011681937740936,0.287794695282754,0.3003054969772562,0.1969167993851931,0.5810717218876736,0.8219192925707806,0.6591449254689837,0.6411869805613679,0.15371204024701282,0.6275887887559234,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.06247571709999041,2.171226068866584,0.0,0.0,0.0,0.7911933007984195
rg_gamma65_recovery__conditioned_p10_f075,30,30,0.9333333333333333,0.6011145161263728,0.2949923755330921,0.3238461011342386,0.6011145161263728,0.3061221405932805,0.3260509626952437,0.18053394880747398,0.540712417254273,0.8536979596854114,0.7116906243580233,0.6510107676299643,0.15398457298976248,0.6274770739742115,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.08512741476668756,2.1707856405332224,0.16666666666666666,0.13333333333333333,3.3,0.7199163580127037
rg_gamma65_divisor6__conditioned_p10_f075,30,30,0.9333333333333333,0.6011912719127299,0.2951663658475713,0.3239878990964128,0.6011912719127299,0.3060249060651585,0.3257973767476616,0.18065640484058154,0.5407247168024352,0.8545658575630497,0.7123527230604694,0.6510297613321505,0.15393652962567084,0.6274599911879204,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.055651914333278305,2.1860797998000936,0.0,0.0,0.0,0.7194497308376524
rg_gamma65_current__conditioned_p10_f075,30,30,0.9333333333333333,0.6011737258583031,0.2949744298699994,0.3238461011342386,0.6011737258583031,0.30619929598830364,0.3260509626952437,0.18051064914179574,0.540639541069094,0.8545010881219075,0.7124181804821567,0.6510107676299643,0.153928842352722,0.6274448543895101,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.05609858653336535,2.173609198000016,0.0,0.0,0.0,0.7196517656850098
fc_candidate024_only__conditioned_p10_f075,30,30,0.9333333333333333,0.6013693069802043,0.3451781005088335,0.369446495003796,0.6013693069802043,0.2561912064713709,0.27038841526356805,0.21957599982501058,0.5586867429535423,0.8575398496912392,0.6872501627349863,0.650684843896051,0.1521247261786456,0.6274443366742533,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.6283166957666253,2.1787272136666163,0.0,0.0,0.0,0.6958886897102542
fc_current__conditioned_p10_f075,30,30,0.9333333333333333,0.6013665748453823,0.34519446689589117,0.3694723514729259,0.6013665748453823,0.256172107949491,0.2703546466334147,0.21958956562526236,0.5586973396263257,0.857542651877268,0.6872347499797967,0.6506667878278807,0.15212687325559163,0.6274414093869439,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6755973082666515,2.1882836583999508,0.0,0.0,0.0,0.6959422148243344
rg_gamma65_divisor8__conditioned_p10_f075,30,30,0.9333333333333333,0.6010936078397909,0.294486603280578,0.3234846037854163,0.6010936078397909,0.306607004559213,0.3261671872582352,0.18014179430321287,0.5404203451629347,0.8543476791772447,0.7125291162792349,0.6509710806357615,0.15392444151900925,0.6273629954475225,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.056009727999905105,2.1807371241669293,0.0,0.0,0.0,0.7201801772918928
rg_gamma65_relax090__current_c3_d2,30,30,0.9333333333333333,0.6013471351095834,0.30133694651330395,0.3308777090398439,0.6013471351095834,0.3000101885962794,0.31701080001534687,0.18605463627563526,0.5870563240297567,0.8452064529921568,0.6502740827857649,0.6481748979535391,0.1527484097556201,0.6273439093319861,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.05808393693343229,1.7321312278335124,0.0,0.0,0.0,
fc_floor020__current_c3_d2,30,30,0.9333333333333333,0.6006360045208569,0.3505393629024897,0.37050174841939726,0.6006360045208569,0.25009664161836725,0.2598063762434962,0.22361083931151418,0.6007740615457791,0.8553032863154701,0.6269300096536152,0.6397104025554998,0.1459093073021674,0.6264998035203414,0.03333333333333333,0.0,0.6333333333333333,0,0.38403368326667076,1.6985630108999128,1.7293994197333329,0.0,0.0,0.0,
fc_floor020_recovery__current_c3_d2,30,30,0.9333333333333333,0.6006247885290884,0.3505447899425007,0.37050174841939726,0.6006247885290884,0.25007999858658775,0.2598063762434962,0.22361695645480822,0.600782068353222,0.8551953814670618,0.626851269243334,0.6397104025554998,0.1459188524038354,0.6264966790009472,0.03333333333333333,0.0,0.0,0,0.38403368326667076,1.8461925530333094,1.7289887520334863,0.16666666666666666,0.16666666666666666,1.4333333333333333,
rg_gamma65_floor065__conditioned_p10_f075,30,30,0.9333333333333333,0.5998850976225861,0.3133734984913397,0.34111904486049616,0.5998850976225861,0.2865115991312466,0.29852149925633287,0.1969167993851931,0.5698240795952453,0.8219192925707806,0.6707455890440066,0.6400368209247262,0.15353333296967572,0.6262409093495148,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.06247571709999041,2.1726026985332436,0.0,0.0,0.0,0.7151677211920116
rg_gamma55_current__conditioned_p10_f050,30,30,0.9333333333333333,0.5994774595774153,0.32230206908973513,0.35674230485297453,0.5994774595774153,0.2771753904876802,0.2925883167812111,0.20537537505900083,0.5989401867072328,0.8056980773500348,0.6380330138049275,0.6308550937180171,0.1542899095871719,0.6258058953604146,0.03333333333333333,0.0,0.0,0,0.38403368326667076,0.0665417957332314,2.1679306011999264,0.0,0.0,0.0,0.7929476953278011
rg_gamma55_current__conditioned_p10_f025,30,30,0.9333333333333333,0.5995255883869675,0.32230206908973513,0.35674230485297453,0.5995255883869675,0.2772235192972322,0.2958089738877874,0.20537537505900083,0.6096766298380633,0.8056980773500348,0.6266204029529159,0.6303761132594123,0.15382566621307897,0.6257427176972377,0.03333333333333333,0.0,0.0,0,0.38403368326667076,0.0665417957332314,2.175859077000026,0.0,0.0,0.0,0.8647505060866503
