variant,return_code,duration_seconds,run_dir,command
fixed_m300,0,2297.339942948005,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/fixed_m300/segmentation/runs/mid_res/2026-06-27_08-47-42,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/fixed_m300.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/fixed_m300 --no-save-cache --gpu
percentile_p5p0,0,2095.559090409006,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p5p0/segmentation/runs/mid_res/2026-06-27_09-25-59,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/percentile_p5p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p5p0 --no-save-cache --gpu
percentile_p10p0,0,2022.4857995679922,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p10p0/segmentation/runs/mid_res/2026-06-27_10-00-55,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/percentile_p10p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p10p0 --no-save-cache --gpu
percentile_p20p0,0,2069.2106321360043,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p20p0/segmentation/runs/mid_res/2026-06-27_10-34-38,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/percentile_p20p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/percentile_p20p0 --no-save-cache --gpu
object_relative_p5p0,0,2091.6855699599982,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p5p0/segmentation/runs/mid_res/2026-06-27_11-09-07,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/object_relative_p5p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p5p0 --no-save-cache --gpu
object_relative_p10p0,0,1996.0941822120076,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p10p0/segmentation/runs/mid_res/2026-06-27_11-43-59,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/object_relative_p10p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p10p0 --no-save-cache --gpu
object_relative_p20p0,0,2050.457941266999,output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p20p0/segmentation/runs/mid_res/2026-06-27_12-17-15,/data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/miniconda3/envs/dac_gpu/bin/python /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/src/segmentation_pipeline.py --split train --resolution mid --num-batches 5 --threshold-method normal --artery-method rg --config-file /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/configs/object_relative_p20p0.json --output-dir /data04/home/projetos/dac_seg_dlag/mssilva.ppgmc/matheus_codes/coronary-centerline-detection/output/segmentation/analysis/lower_threshold_sweep/lower_threshold_clip_m400/pipeline_runs/object_relative_p20p0 --no-save-cache --gpu
