split_name,batch_number,total_batches,num_images,first_img_id,last_img_id,result_file,started_at,finished_at,duration_seconds,duration_minutes,duration_hours
train,1,5,6,28,428,ostios_train_lote_1_summary.csv,2026-07-05T02:47:16,2026-07-05T03:07:01,1184.9325556755066,19.74887592792511,0.3291479321320851
train,2,5,6,752,836,ostios_train_lote_2_summary.csv,2026-07-05T03:07:01,2026-07-05T03:20:34,813.132805109024,13.552213418483737,0.2258702236413955
train,3,5,6,603,793,ostios_train_lote_3_summary.csv,2026-07-05T03:20:34,2026-07-05T03:35:22,887.6369335651398,14.79394889275233,0.2465658148792054
train,4,5,6,550,887,ostios_train_lote_4_summary.csv,2026-07-05T03:35:22,2026-07-05T03:53:19,1076.685519695282,17.944758661588033,0.2990793110264672
train,5,5,6,175,344,ostios_train_lote_5_summary.csv,2026-07-05T03:53:19,2026-07-05T04:08:31,912.3652861118317,15.20608810186386,0.253434801697731
